UB2,Greater London
UB3,Greater London
UB4,Greater London
UB5,Greater London
UB6,Greater London
UB7,Greater London
UB8,Greater London
UB9,Outer Metropolitan
W1,Greater London
W2,Greater London
W3,Greater London
W4,Greater London
W10,Greater London
W11,Greater London
W12,Greater London
W13,Greater London
W14,Greater London
W1A,Greater London
W1B,Greater London
W1C,Greater London
W1D,Greater London
W1E,Greater London
W1F,Greater London
W1G,Greater London
W1H,Greater London
W1J,Greater London
W1K,Greater London
W1M,Greater London
W1N,Greater London
W1P,Greater London
W1R,Greater London
W1S,Greater London
W1T,Greater London
W1U,Greater London
W1V,Greater London
W1W,Greater London
W1X,Greater London
W1Y,Greater London
W5,Greater London
W6,Greater London
W7,Greater London
W8,Greater London
W9,Greater London
WA1,North West
WA10,North West
WA11,North West
WA12,North West
WA13,North West
WA14,North West
WA15,North West
WA16,North West
WA2,North West
WA3,North West
WA4,North West
WA5,North West
WA55,North West
WA6,North West
WA7,North West
WA8,North West
WA88,North West
WA9,North West
WC1A,Greater London
WC1B,Greater London
WC1E,Greater London
WC1H,Greater London
WC1N,Greater London
WC1R,Greater London
WC1V,Greater London
WC1X,Greater London
WC2A,Greater London
WC2B,Greater London
WC2E,Greater London
WC2H,Greater London
WC2N,Greater London
WC2R,Greater London
WC99,Greater London
WD1,Outer Metropolitan
WD17,Outer Metropolitan
WD18,Outer Metropolitan
WD19,Outer Metropolitan
WD2,Outer Metropolitan
WD23,Outer Metropolitan
WD24,Outer Metropolitan
WD25,Outer Metropolitan
WD3,Outer Metropolitan
WD4,Outer Metropolitan
WD5,Outer Metropolitan
WD6,Outer Metropolitan
WD7,Outer Metropolitan
WD99,Outer Metropolitan
WF1,Yorkshire & Humberside
WF10,Yorkshire & Humberside
WF11,Yorkshire & Humberside
WF12,Yorkshire & Humberside
WF13,Yorkshire & Humberside
WF14,Yorkshire & Humberside
WF15,Yorkshire & Humberside
WF16,Yorkshire & Humberside
WF17,Yorkshire & Humberside
WF2,Yorkshire & Humberside
WF3,Yorkshire & Humberside
WF4,Yorkshire & Humberside
WF5,Yorkshire & Humberside
WF6,Yorkshire & Humberside
WF7,Yorkshire & Humberside
WF8,Yorkshire & Humberside
WF9,Yorkshire & Humberside
WF90,Yorkshire & Humberside
WN1,North West
WN2,North West
WN3,North West
WN4,North West
WN5,North West
WN6,North West
WN7,North West
WN8,North West
WR1,West Midlands
WR10,West Midlands
WR11,West Midlands
WR12,West Midlands
WR13,West Midlands
WR14,West Midlands
WR15,West Midlands
WR2,West Midlands
WR3,West Midlands
WR4,West Midlands
WR5,West Midlands
WR6,West Midlands
WR7,West Midlands
WR78,West Midlands
WR8,West Midlands
WR9,West Midlands
WR99,West Midlands
WS1,West Midlands
WS10,West Midlands
WS11,West Midlands
WS12,West Midlands
WS13,West Midlands
WS14,West Midlands
WS15,West Midlands
WS2,West Midlands
WS3,West Midlands
WS4,West Midlands
WS5,West Midlands
WS6,West Midlands
WS7,West Midlands
WS8,West Midlands
WS9,West Midlands
WV1,West Midlands
WV2,West Midlands
WV10,West Midlands
WV11,West Midlands
WV12,West Midlands
WV13,West Midlands
WV14,West Midlands
WV15,West Midlands
WV16,West Midlands
WV3,West Midlands
WV4,West Midlands
WV5,West Midlands
WV6,West Midlands
WV7,West Midlands
WV8,West Midlands
WV9,West Midlands
WV98,West Midlands
WV99,West Midlands
YO1,Yorkshire & Humberside
YO10,Yorkshire & Humberside
YO11,Yorkshire & Humberside
YO12,Yorkshire & Humberside
YO13,Yorkshire & Humberside
YO14,Yorkshire & Humberside
YO15,Yorkshire & Humberside
YO16,Yorkshire & Humberside
YO17,Yorkshire & Humberside
YO18,Yorkshire & Humberside
YO19,Yorkshire & Humberside
YO2,Yorkshire & Humberside
YO21,Yorkshire & Humberside
YO22,Yorkshire & Humberside
YO23,Yorkshire & Humberside
YO24,Yorkshire & Humberside
YO25,Yorkshire & Humberside
YO26,Yorkshire & Humberside
YO3,Yorkshire & Humberside
YO30,Yorkshire & Humberside
YO31,Yorkshire & Humberside
YO32,Yorkshire & Humberside
YO4,Yorkshire & Humberside
YO41,Yorkshire & Humberside
YO42,Yorkshire & Humberside
YO43,Yorkshire & Humberside
YO5,Yorkshire & Humberside
YO51,Yorkshire & Humberside
YO6,Yorkshire & Humberside
YO60,Yorkshire & Humberside
YO61,Yorkshire & Humberside
YO62,Yorkshire & Humberside
YO7,Yorkshire & Humberside
YO8,Yorkshire & Humberside
YO90,Yorkshire & Humberside
YO91,Yorkshire & Humberside
YO95,Yorkshire & Humberside
ZE1,Scotland
ZE2,Scotland
ZE3,Scotland
